1410949397985	       0.213100	       5.318700	       7.478300
1410949398036	       0.264600	       5.392300	       7.689000
1410949398086	       0.138300	       5.358200	       7.557300
1410949398148	       0.106500	       5.352200	       7.708700
1410949398198	       0.126300	       5.323500	       7.710500
1410949398249	       0.185600	       5.329500	       7.570500
1410949398300	       0.185600	       5.329500	       7.570500
1410949398351	       0.211900	       5.387000	       7.828400
1410949398402	       0.165200	       5.412100	       7.427400
1410949398452	      -0.080800	       5.294200	       7.655500
1410949398502	       0.185600	       5.357600	       7.790700
1410949398552	       0.269900	       5.409100	       7.486700
1410949398603	       0.269900	       5.409100	       7.486700
1410949398653	       0.251400	       5.336100	       7.614200
1410949398703	       0.216700	       5.402500	       7.653100
1410949398753	       0.309500	       5.372600	       7.751200
1410949398803	       0.331000	       5.310300	       7.648900
1410949398853	       0.464500	       5.388200	       7.598000
1410949398903	       0.464500	       5.388200	       7.598000
1410949398953	       0.475200	       5.407300	       7.671600
1410949399004	       0.493800	       5.448000	       7.599800
1410949399062	       0.275900	       5.288800	       7.701500
1410949399112	       0.444700	       5.358200	       7.690800
1410949399162	       0.405800	       5.422900	       7.444800
1410949399217	       0.377700	       5.404300	       7.559100
1410949399267	       0.377700	       5.404300	       7.559100
1410949399329	       0.369900	       5.499500	       7.648900
1410949399380	       0.369900	       5.499500	       7.648900
1410949399455	       0.354900	       5.449200	       7.461500
1410949399505	       0.354900	       5.449200	       7.461500
1410949399556	       0.297500	       5.398900	       7.727900
1410949399606	       0.104100	       5.384600	       7.430400
1410949399656	       0.187900	       5.339100	       8.046900
1410949399707	       0.187900	       5.339100	       8.046900
1410949399757	       0.371700	       5.430600	       7.692600
1410949399809	       0.371700	       5.430600	       7.692600
1410949399861	       0.088000	       5.344500	       7.489700
1410949399911	      -0.234600	       5.164300	       7.603400
1410949399979	      -0.031100	       5.280400	       7.833800
1410949400029	       0.085000	       5.244500	       7.772800
1410949400080	       0.098800	       5.281600	       7.735700
1410949400130	      -0.138300	       5.233700	       7.676400
1410949400182	      -0.127500	       5.142100	       7.955300
1410949400232	       0.314200	       5.221800	       7.667400
1410949400283	       0.314200	       5.221800	       7.667400
1410949400335	       0.192700	       5.224100	       7.607600
1410949400386	       0.189700	       5.211000	       7.768600
1410949400437	      -0.159200	       5.004500	       7.711100
1410949400487	       0.092800	       5.088900	       7.605800
1410949400542	       0.231600	       5.096100	       7.811700
1410949400593	       0.310600	       5.308500	       7.669200
1410949400643	       0.310600	       5.308500	       7.669200
1410949400693	       0.241800	       5.205000	       8.128300
1410949400755	       0.075400	       5.107400	       7.941000
1410949400805	       0.145400	       5.002100	       7.694400
1410949400855	       0.153200	       5.018200	       7.831400
1410949400907	       0.186700	       5.188200	       7.783600
1410949400961	       0.184400	       5.105600	       7.944600
1410949401075	       0.141900	       5.088900	       7.884700
1410949401125	       0.141900	       5.088900	       7.884700
1410949401178	       0.079000	       4.975700	       7.555500
1410949401242	       0.080800	       4.975700	       7.809300
1410949401292	      -0.101200	       4.892600	       7.908600
1410949401342	       0.237000	       4.952400	       8.126500
1410949401393	       0.161600	       5.036200	       7.926000
1410949401443	       0.080200	       4.954800	       7.997200
1410949401493	       0.045500	       4.936800	       7.754200
1410949401543	       0.045500	       4.936800	       7.754200
1410949401593	       0.199300	       5.065500	       8.034900
1410949401644	       0.109500	       4.896100	       7.955900
1410949401695	       0.445300	       5.079300	       7.674000
1410949401745	       0.421400	       4.967400	       8.065500
1410949401796	       0.262800	       5.056600	       7.616000
1410949401846	       0.262800	       5.056600	       7.616000
1410949401896	       0.495600	       4.868600	       8.132500
1410949401947	       0.415400	       5.053000	       7.982300
1410949401997	       0.318400	       4.890200	       8.009200
1410949402047	       0.300500	       4.903300	       7.911000
1410949402097	       0.429800	       4.915900	       8.054100
1410949402147	       0.429800	       4.915900	       8.054100
1410949402198	       0.429200	       4.966200	       7.976900
1410949402248	       0.512400	       5.026600	       7.919400
1410949402298	       0.416000	       4.994300	       7.869700
1410949402348	       0.347200	       4.961400	       7.806900
1410949402400	       0.568000	       5.056600	       7.759000
1410949402454	       0.547700	       5.087100	       7.681200
1410949402505	       0.547700	       5.087100	       7.681200
1410949402555	       0.383700	       4.887800	       8.367100
1410949402605	       0.398600	       5.027800	       7.836800
1410949402656	       0.434500	       5.132600	       7.766800
1410949402706	       0.343000	       5.048800	       7.858400
1410949402756	       0.477000	       5.061900	       7.754800
1410949402806	       0.477000	       5.061900	       7.754800
1410949402856	       0.664400	       5.157700	       7.847000
1410949402906	       0.249000	       4.978700	       7.979900
1410949402956	       0.338200	       4.857200	       8.272000
1410949403006	       0.544100	       5.148700	       7.456700
1410949403056	       0.373500	       4.730900	       8.255800
1410949403106	       0.373500	       4.730900	       8.255800
1410949403156	       0.231000	       4.865600	       7.717700
1410949403206	       0.579400	       5.073900	       8.070900
1410949403256	       0.631500	       4.943400	       8.032500
1410949403306	       0.520100	       4.867400	       7.909800
1410949403356	       0.550100	       4.994300	       7.951700
1410949403406	       0.550100	       4.994300	       7.951700
1410949403456	       0.030500	       4.695600	       7.464500
1410949403506	       0.196300	       4.563900	       7.739900
1410949403557	       0.196300	       4.563900	       7.739900
1410949403613	      -0.155000	       4.321500	       8.834600
1410949403665	       1.045100	       4.726800	       7.725500
1410949403715	       0.243600	       3.951000	       9.114700
1410949403767	       0.243600	       3.951000	       9.114700
1410949403817	      -0.099400	       4.103100	       8.145100
1410949403870	       0.296900	       4.235300	       8.577800
1410949403920	       0.229800	       4.245500	       8.296500
1410949403970	      -0.085000	       4.081500	       8.506000
1410949404021	      -0.253800	       4.126400	       8.397100
1410949404072	      -0.169400	       4.057600	       8.427000
1410949404122	      -0.169400	       4.057600	       8.427000
1410949404175	       0.062200	       4.338900	       8.067300
1410949404225	       0.418400	       4.575300	       8.146900
1410949404275	       0.284300	       4.534600	       8.272000
1410949404325	       0.258600	       4.556200	       8.273200
1410949404375	       0.129300	       4.484900	       8.251000
1410949404425	       0.129300	       4.484900	       8.251000
1410949404475	       0.229200	       4.613000	       7.994800
1410949404533	       0.667400	       4.902100	       7.564500
1410949404583	       0.786500	       4.950600	       7.539900
1410949404633	       1.112100	       5.149300	       7.752400
1410949404685	       0.937900	       5.099600	       7.442400
1410949404736	       1.094200	       5.267800	       7.470500
1410949404786	       1.094200	       5.267800	       7.470500
1410949404837	       0.925400	       5.012900	       7.846400
1410949404890	       1.670000	       5.479100	       7.777000
1410949404940	       1.238400	       4.899100	       7.887700
1410949404990	       1.452700	       5.096100	       7.480700
1410949405040	       1.386200	       4.944000	       7.810500
1410949405090	       1.386200	       4.944000	       7.810500
1410949405142	       1.603500	       5.100800	       7.703300
1410949405193	       1.875300	       5.128400	       7.536300
1410949405244	       1.568800	       4.722000	       8.153500
1410949405296	       2.194900	       5.305000	       7.168200
1410949405347	       2.108700	       5.081100	       7.784100
1410949405397	       2.387000	       5.160100	       7.915800
1410949405447	       2.387000	       5.160100	       7.915800
1410949405497	       2.254700	       4.959600	       7.411900
1410949405547	       2.230800	       4.882400	       7.284400
1410949405597	       2.549800	       5.028400	       7.170000
1410949405650	       2.822200	       5.005100	       7.686600
1410949405701	       3.275300	       5.136800	       7.318500
1410949405751	       3.275300	       5.136800	       7.318500
1410949405801	       3.345900	       5.106200	       7.690200
1410949405851	       2.907800	       4.760900	       7.817700
1410949405901	       2.725200	       4.637000	       7.741100
1410949405951	       2.855100	       4.769300	       7.712900
1410949406001	       2.907200	       4.681900	       7.823100
1410949406053	       2.907200	       4.681900	       7.823100
1410949406104	       2.946100	       4.860800	       7.431000
1410949406205	       2.321800	       4.378400	       7.841000
1410949406255	       2.397200	       4.383200	       8.384500
1410949406305	       2.558200	       4.407100	       7.447200
1410949406355	       2.602500	       4.371800	       8.105600
1410949406406	       2.602500	       4.371800	       8.105600
1410949406458	       2.321200	       4.490300	       7.618900
1410949406512	       2.326000	       4.444200	       8.378500
1410949406562	       2.376800	       4.470000	       7.714100
1410949406612	       2.203300	       4.446000	       8.108000
1410949406663	       2.212200	       4.412500	       7.737500
1410949406714	       2.212200	       4.412500	       7.737500
1410949406766	       2.022500	       4.261100	       8.265400
1410949406816	       1.987200	       4.368200	       8.127100
1410949406868	       1.847100	       4.414300	       8.367700
1410949406920	       1.330600	       4.521500	       7.839800
1410949406970	       1.373100	       4.267100	       7.932000
1410949407021	       1.328800	       4.448400	       8.057700
1410949407071	       1.328800	       4.448400	       8.057700
1410949407121	       1.412600	       4.422100	       8.250400
1410949407172	       1.106700	       4.162900	       8.346200
1410949407223	       0.978600	       4.234100	       8.000200
1410949407273	       1.051100	       4.625000	       8.127700
1410949407323	       0.788900	       4.259900	       8.191200
1410949407373	       0.788900	       4.259900	       8.191200
1410949407423	       0.976200	       4.702200	       7.814700
1410949407473	       0.799100	       4.191600	       8.668800
1410949407523	       0.673400	       4.461000	       8.122900
1410949407573	       0.767300	       4.346700	       8.079200
1410949407623	       0.302900	       4.012100	       8.385100
1410949407673	       0.302900	       4.012100	       8.385100
1410949407723	       0.550700	       4.424500	       8.248600
1410949407773	       0.518900	       4.343100	       8.374900
1410949407823	       0.399800	       4.300600	       8.324600
1410949407873	       0.184400	       4.284400	       7.817100
1410949407923	      -0.173000	       4.394000	       8.574200
1410949407973	      -0.173000	       4.394000	       8.574200
1410949408023	       0.721300	       4.744700	       8.820200
1410949408073	       0.290900	       4.250300	       8.631100
1410949408124	       0.313000	       4.155700	       8.357000
1410949408174	      -0.027500	       3.896600	       7.806300
1410949408224	       0.241800	       4.243700	       8.321600
1410949408276	       0.241800	       4.243700	       8.321600
1410949408326	       0.404600	       4.427500	       8.477300
1410949408376	       0.647000	       4.376000	       8.201900
1410949408426	       0.470500	       4.390400	       8.069700
1410949408476	       1.013300	       4.222800	       8.366500
1410949408526	       0.739200	       3.907300	       8.260600
1410949408576	       1.094200	       3.937900	       8.424600
1410949408626	       1.094200	       3.937900	       8.424600
1410949408676	       1.412600	       3.825900	       8.335400
1410949408726	      -0.007200	       3.212400	       8.825000
1410949408776	       1.024100	       3.044800	       9.089600
1410949408827	       1.219200	       3.093900	       9.075200
1410949408877	       0.794300	       3.039400	       8.773000
1410949408927	       0.794300	       3.039400	       8.773000
1410949408978	       0.805100	       2.700100	       9.000400
1410949409029	       0.824200	       2.923900	       8.921400
1410949409080	       0.357900	       2.608500	       9.056700
1410949409131	       0.606900	       2.721000	       9.111700
1410949409181	       0.617700	       2.628800	       9.251800
1410949409231	       0.617700	       2.628800	       9.251800
1410949409281	       0.438100	       2.661800	       9.050700
1410949409331	       0.313600	       2.303800	       9.022500
1410949409381	       0.524300	       2.618700	       7.999600
1410949409431	      -0.192700	       1.850100	      10.190300
1410949409481	       0.514200	       2.249400	       8.726300
1410949409531	       0.514200	       2.249400	       8.726300
1410949409581	       0.065800	       1.926700	       9.587600
1410949409631	       0.156200	       2.015900	       8.828000
1410949409682	       0.144800	       2.079400	       9.084800
1410949409733	       0.032900	       2.048800	       9.041100
1410949409783	      -0.271700	       1.813000	       9.270300
1410949409833	      -0.271700	       1.813000	       9.270300
1410949409883	      -0.207700	       1.622700	       8.914200
1410949409933	      -0.236400	       2.062000	       8.878300
1410949409983	      -0.615900	       1.634000	       9.593600
1410949410033	      -0.520100	       2.019500	       8.695700
1410949410083	      -0.924200	       1.620300	       9.371500
1410949410133	      -0.924200	       1.620300	       9.371500
1410949410183	      -0.829600	       1.717800	       9.060900
1410949410233	      -1.165400	       1.673500	       9.153600
1410949410283	      -1.238400	       1.754900	       9.001000
1410949410333	      -1.295900	       1.851300	       9.219500
1410949410383	      -1.869900	       1.693300	       9.199700
1410949410434	      -1.869900	       1.693300	       9.199700
1410949410484	      -1.924300	       1.941700	       8.935800
1410949410534	      -1.969800	       2.116500	       8.696900
1410949410585	      -2.378000	       2.153000	       8.696300
1410949410637	      -2.579200	       2.572000	       8.786700
1410949410687	      -2.767700	       2.810800	       8.327600
1410949410743	      -3.769100	       3.184300	       6.451800
1410949410795	      -3.769100	       3.184300	       6.451800
1410949410846	      -2.424100	       3.947400	       6.937800
1410949410903	      -4.272500	       2.980800	       8.463500
1410949410957	      -3.890600	       3.694300	       7.529800
1410949411009	      -4.602300	       3.560800	       7.760200
1410949411065	      -3.928300	       3.773300	       7.244300
1410949411117	      -4.331700	       4.076700	       7.220300
1410949411167	      -4.232900	       4.186300	       6.838400
1410949411217	      -4.232900	       4.186300	       6.838400
1410949411382	      -4.783600	       4.440600	       6.790000
1410949411437	      -4.783000	       4.602900	       6.262000
1410949411488	      -5.166100	       5.157700	       5.966400
1410949411539	      -5.125400	       5.022400	       5.729300
1410949411590	      -5.400700	       5.297800	       5.322300
1410949411641	      -5.400700	       5.297800	       5.322300
1410949411692	      -5.184000	       5.285800	       4.838100
1410949411743	      -5.836500	       5.324100	       4.856000
1410949411795	      -5.665900	       5.587500	       4.322100
1410949411846	      -6.191400	       5.521000	       4.297000
1410949411897	      -6.103400	       5.560500	       4.045600
1410949411947	      -6.327300	       5.494100	       3.731400
1410949411998	      -6.327300	       5.494100	       3.731400
1410949412050	      -6.432600	       5.537800	       3.749900
1410949412101	      -6.590000	       5.480900	       3.520700
1410949412152	      -6.567900	       5.290000	       3.463800
1410949412253	      -6.621200	       5.266600	       3.169300
1410949412304	      -6.682800	       5.339700	       3.180100
1410949412354	      -6.682800	       5.339700	       3.180100
1410949412404	      -7.056900	       5.307300	       2.913100
1410949412455	      -6.938400	       5.245100	       2.869500
1410949412505	      -7.383700	       5.289400	       2.496000
1410949412556	      -7.063500	       4.987700	       2.345100
1410949412606	      -7.332800	       5.428300	       1.959700
1410949412659	      -7.332800	       5.428300	       1.959700
1410949412711	      -7.404100	       5.200800	       1.840500
1410949412761	      -7.223300	       5.379800	       1.433500
1410949412813	      -7.203000	       5.606600	       1.167800
1410949412865	      -7.539900	       5.603000	       1.111500
1410949412915	      -7.355000	       5.789200	       0.951100
1410949412966	      -7.414200	       5.771200	       0.674600
1410949413020	      -7.414200	       5.771200	       0.674600
1410949413072	      -7.163500	       5.807100	       0.738000
1410949413122	      -7.074900	       6.014200	       0.405800
1410949413175	      -7.060500	       6.296800	       0.318400
1410949413225	      -6.584100	       6.359000	       0.435100
1410949413278	      -6.688800	       6.760000	       0.172400
1410949413329	      -6.409900	       6.709200	       0.341800
1410949413379	      -6.409900	       6.709200	       0.341800
1410949413433	      -6.372200	       6.777400	       0.611100
1410949413486	      -6.049500	       7.003600	      -0.032300
1410949413538	      -6.284200	       6.949200	       0.283100
1410949413590	      -6.034000	       7.332200	      -0.225100
1410949413644	      -6.044800	       7.408900	       0.104700
1410949413696	      -5.908300	       7.216100	      -0.015600
1410949413747	      -5.463000	       7.152700	       0.316600
1410949413942	      -5.774800	       7.452000	       0.246600
1410949413993	      -5.285200	       7.726700	       0.513000
1410949414047	      -5.291800	       8.115700	       0.207700
1410949414098	      -5.291800	       8.115700	       0.207700
1410949414185	      -5.313300	       7.482500	       0.459100
1410949414235	      -4.872200	       8.159400	       0.621900
1410949414287	      -4.914100	       7.771000	       0.660800
1410949414339	      -4.914100	       7.771000	       0.660800
1410949414390	      -4.742900	       7.821300	       0.722500
1410949414440	      -4.631000	       7.821300	       0.710500
1410949414490	      -4.378400	       8.478500	       0.660800
1410949414541	      -4.479600	       8.552100	       0.727800
1410949414591	      -4.425100	       8.776500	       0.763200
1410949414643	      -4.425100	       8.776500	       0.763200
1410949414693	      -4.263500	       8.307300	       0.716500
1410949414743	      -4.209000	       8.275600	       0.729600
1410949414796	      -4.528000	       7.568100	       0.947500
1410949414847	      -4.269500	       8.501800	       0.884100
1410949414902	      -4.300000	       8.495800	       0.609300
1410949414954	      -4.027000	       8.764000	       0.643400
1410949415004	      -4.027000	       8.764000	       0.643400
1410949415056	      -4.309000	       8.556300	       0.756600
1410949415109	      -4.040200	       7.699800	       1.001400
1410949415166	      -4.431100	       8.301900	       0.678200
1410949415217	      -3.767300	       8.414400	       0.483000
1410949415267	      -4.099500	       8.569400	       0.323200
1410949415318	      -3.800800	       8.439000	      -0.145400
1410949415376	      -4.598100	       7.924800	       0.216100
1410949415426	      -3.909100	       8.582600	       0.616500
1410949415477	      -3.909100	       8.582600	       0.616500
1410949415528	      -3.724800	       8.704700	       0.388500
1410949415580	      -3.165100	       8.483900	       0.226300
1410949415632	      -3.413500	       8.526400	       0.493200
1410949415682	      -3.155000	       8.501800	       0.349600
1410949415732	      -3.442900	       8.913600	       0.530900
1410949415788	      -3.326700	       8.921400	       0.518900
1410949415841	      -3.326700	       8.921400	       0.518900
1410949415892	      -3.353700	       9.104000	       0.372300
1410949415946	      -3.212400	       8.625700	       0.400400
1410949415997	      -3.223800	       9.039900	       0.381300
1410949416047	      -3.223800	       9.039900	       0.381300
1410949416113	      -3.010100	       8.854400	       0.428000
1410949416174	      -2.934100	       8.907000	       0.553700
1410949416225	      -2.986800	       8.913600	       0.539900
1410949416276	      -2.901800	       8.889700	       0.771500
1410949416329	      -2.783900	       9.181800	       0.480600
1410949416389	      -2.717400	       8.710700	       0.545900
1410949416439	      -2.717400	       8.710700	       0.545900
1410949416490	      -2.679700	       8.764000	       0.328000
1410949416545	      -2.558800	       8.910000	       0.401000
1410949416598	      -2.414000	       9.269200	       0.699100
1410949416649	      -2.410400	       9.095000	       0.823600
1410949416702	      -2.276900	       8.843000	       0.609900
1410949416753	      -2.379200	       9.229600	       0.713500
1410949417012	      -2.193700	       9.174000	       0.751800
1410949417062	      -1.956700	       8.993200	       0.770300
1410949417112	      -1.583800	       9.199100	       1.291700
1410949417162	      -1.583800	       9.199100	       1.291700
1410949417213	      -1.603500	       9.403800	       0.833800
1410949417263	      -1.573000	       9.256000	       0.596800
1410949417313	      -1.329400	       9.215300	       0.833800
1410949417364	      -1.444900	       9.436100	       0.916400
1410949417415	      -1.292900	       9.470900	       0.975000
1410949417465	      -1.292900	       9.470900	       0.975000
1410949417516	      -1.240200	       9.278100	       0.893000
1410949417566	      -1.084000	       9.315800	       0.915200
1410949417618	      -0.964300	       9.340400	       1.014500
1410949417670	      -0.999600	       9.350000	       0.950500
1410949417720	      -0.869100	       9.301500	       0.962500
1410949417771	      -0.723000	       9.305700	       0.902000
1410949417823	      -0.723000	       9.305700	       0.902000
1410949417874	      -0.714100	       9.420000	       1.031900
1410949417925	      -0.539900	       9.307500	       0.954700
1410949417976	      -0.595600	       9.472100	       0.872100
1410949418027	      -0.395000	       9.421200	       1.015100
1410949418088	      -0.413600	       9.572000	       1.048700
1410949418143	      -0.146000	       9.366700	       0.961300
1410949418194	      -0.411200	       9.599000	       1.085200
1410949418245	      -0.411200	       9.599000	       1.085200
1410949418296	      -0.611100	       9.970700	       1.055800
1410949418347	      -0.496200	       9.345800	       1.025300
1410949418398	      -0.456100	       8.486800	       0.810400
1410949418450	      -0.365100	       9.454700	       0.999600
1410949418503	      -0.212500	       9.514600	       1.163000
1410949418554	      -0.181400	       9.273300	       0.929500
1410949418605	      -0.181400	       9.273300	       0.929500
1410949418656	      -0.104100	       9.374500	       0.976800
1410949418707	       0.067000	       9.200900	       1.022300
1410949418759	      -0.034100	       9.529500	       1.006800
1410949418811	       0.088000	       9.372100	       1.112700
1410949418862	       0.113100	       9.614500	       0.978000
1410949418916	       0.113100	       9.614500	       0.978000
1410949418968	       0.106500	       9.425400	       1.117500
1410949419020	       0.106500	       9.425400	       1.117500
1410949419071	       0.133500	       9.680400	       1.044500
1410949419125	       0.387300	       9.397200	       1.037900
1410949419176	       0.207100	       9.640900	       1.024700
1410949419228	       0.682900	       8.488600	       0.926000
1410949419280	       0.278300	       9.241000	       0.892400
1410949419331	       0.232200	       9.570800	       1.093000
1410949419383	       0.232200	       9.570800	       1.093000
1410949419435	       0.239400	       9.519900	       0.981000
1410949419491	       0.274100	       9.382900	       1.171400
1410949419542	       0.278900	       9.435000	       1.041500
1410949419592	       0.417800	       9.372700	       1.096500
1410949419642	       0.343600	       9.474500	       0.996000
1410949419693	       0.282500	       9.316400	       1.093600
1410949419744	       0.282500	       9.316400	       1.093600
1410949419796	       0.239400	       9.514000	       1.027100
1410949419847	       0.280700	       9.390100	       1.121100
1410949419900	       0.256200	       9.350000	       0.950500
1410949419952	       0.293300	       9.596000	       1.040300
1410949420002	       0.359700	       9.366100	       1.023500
1410949420064	       0.369900	       9.296100	       1.085800
1410949420121	       0.319600	       9.435500	       1.077400
1410949420177	       0.478800	       9.300900	       0.990600
1410949420229	       0.536300	       9.604300	       1.087000
1410949420279	       0.536300	       9.604300	       1.087000
1410949420331	       0.668600	       9.451100	       1.185700
1410949420385	       0.681200	       9.439700	       1.078600
1410949420436	       0.766100	       9.317600	       1.025300
1410949420487	       0.889400	       9.408600	       1.124700
1410949420537	       0.917000	       9.415800	       0.837400
1410949420588	       0.917000	       9.415800	       0.837400
1410949420640	       1.328800	       9.464300	       1.203100
1410949420692	       1.350900	       9.367300	       1.002000
1410949420745	       1.392200	       9.444500	       1.018100
1410949420795	       1.665200	       9.321800	       0.862500
1410949420847	       1.665200	       9.321800	       0.862500
1410949420898	       1.820200	       9.307500	       1.082800
1410949420948	       1.820200	       9.307500	       1.082800
1410949421001	       1.977000	       9.351800	       0.961300
1410949421056	       2.039900	       9.159600	       1.054000
1410949421108	       1.857300	       9.636100	       0.979200
1410949421158	       1.841700	       9.405000	       1.015700
1410949421210	       1.631600	       9.449900	       0.912800
1410949421260	       1.699300	       9.239200	       0.923000
1410949421310	       1.699300	       9.239200	       0.923000
1410949421361	       1.561000	       9.144100	       0.953500
1410949421412	       1.538300	       9.126700	       0.091000
1410949421466	       1.745400	       9.347000	       0.448300
1410949421517	       1.660400	       9.373900	       0.586600
1410949421567	       1.823200	       9.332000	       0.462100
1410949421618	       1.860300	       9.460700	       0.234000
1410949421669	       1.860300	       9.460700	       0.234000
1410949421722	       1.647200	       9.421200	       0.466900
1410949421773	       1.564000	       9.382900	       0.320200
1410949421826	       1.646000	       9.438500	       0.240000
1410949421876	       1.623900	       9.440300	       0.231000
1410949421927	       1.676500	       9.405000	       0.153200
1410949421981	       1.528700	       9.458300	       0.170600
1410949422035	       1.614900	       9.378100	       0.194500
1410949422086	       1.614900	       9.378100	       0.194500
1410949422136	       1.537700	       9.457100	       0.163400
1410949422324	       1.660400	       9.422400	       0.249000
1410949422376	       1.878300	       9.427200	      -0.152000
1410949422427	       1.894400	       9.417600	      -0.096400
1410949422478	       1.714800	       9.444500	      -0.119700
1410949422529	       1.629900	       9.481000	      -0.091000
1410949422580	       1.680100	       9.454100	      -0.037700
1410949422630	       1.680100	       9.454100	      -0.037700
1410949422682	       1.621500	       9.430800	      -0.046700
1410949422733	       1.822600	       9.422400	      -0.040700
1410949422785	       1.785500	       9.416400	      -0.146600
1410949422837	       1.850100	       9.409200	      -0.053300
1410949422887	       1.787300	       9.462500	      -0.170000
1410949422943	       1.668200	       9.408000	      -0.164600
1410949422993	       1.735800	       9.435000	      -0.121500
1410949423056	       1.654400	       9.443900	      -0.181400
1410949423109	       1.654400	       9.443900	      -0.181400
1410949423161	       1.714800	       9.469100	      -0.199900
1410949423340	       1.800400	       9.515200	      -0.259800
1410949423391	       1.896200	       9.452900	      -0.389100
1410949423442	       1.887200	       9.438500	      -0.459100
1410949423492	       1.695700	       9.426000	      -0.114300
1410949423543	       1.456300	       9.378700	       0.083200
1410949423593	       1.456300	       9.378700	       0.083200
1410949423645	       1.647800	       9.334400	       0.208900
1410949423695	       1.399400	       9.455300	       0.277100
1410949423746	       1.823200	       9.373300	       0.287300
1410949423797	       1.873500	       9.420000	       0.174800
1410949423849	       1.843500	       9.344000	       0.076000
1410949423900	       1.815400	       9.441500	       0.138300
1410949423958	       1.681900	       9.387100	       0.092200
1410949424009	       1.681900	       9.387100	       0.092200
1410949424062	       1.725600	       9.432600	       0.034100
1410949424112	       1.630500	       9.479200	      -0.032900
1410949424162	       1.683100	       9.429600	       0.158600
1410949424213	       1.681300	       9.421200	       0.028700
1410949424263	       1.769900	       9.391900	       0.074200
1410949424313	       1.769900	       9.391900	       0.074200
1410949424365	       1.737000	       9.458900	       0.151400
1410949424415	       1.713100	       9.372100	       0.073000
1410949424467	       1.738800	       9.439100	       0.047900
1410949424517	       1.716000	       9.419400	       0.149600
1410949424568	       1.819000	       9.402000	       0.102400
1410949424618	       1.778900	       9.347000	       0.086200
1410949424672	       1.778900	       9.347000	       0.086200
1410949424722	       1.794500	       9.470300	       0.080200
1410949424773	       1.871700	       9.370300	       0.080200
1410949424825	       1.723200	       9.495400	       0.114300
1410949424877	       2.084800	       9.357700	       0.042500
1410949424936	       1.783700	       9.451100	      -0.027500
1410949424987	       1.755500	       9.394800	       0.039500
1410949425049	       1.869300	       9.411600	      -0.000600
1410949425101	       1.876500	       9.458900	       0.007800
1410949425162	       1.926700	       9.371500	      -0.157400
1410949425212	       1.926700	       9.371500	      -0.157400
1410949425358	       1.766900	       9.400200	      -0.071200
1410949425408	       1.845300	       9.424800	      -0.083200
1410949425459	       1.935100	       9.403200	      -0.102400
1410949425511	       1.935100	       9.403200	      -0.102400
1410949425563	       1.896800	       9.394200	      -0.071800
1410949425614	       1.823800	       9.454700	      -0.035900
1410949425665	       1.903400	       9.384700	      -0.076600
1410949425715	       1.849500	       9.409800	      -0.034100
1410949425767	       1.962600	       9.388300	      -0.122100
1410949425818	       1.874100	       9.448100	      -0.094600
1410949425870	       1.874100	       9.448100	      -0.094600
1410949425922	       1.857900	       9.407400	      -0.064000
1410949425974	       1.845300	       9.383500	      -0.107700
1410949426025	       1.853100	       9.429000	      -0.108300
1410949426078	       1.891400	       9.401400	      -0.167600
1410949426133	       1.896200	       9.400200	      -0.152600
1410949426183	       1.824400	       9.452900	      -0.085000
1410949426233	       1.823200	       9.400800	      -0.103000
1410949426286	       1.823200	       9.400800	      -0.103000
